"ID","Description","NES","p.adjust","ENTREZID","SYMBOL"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"4856","CCN3"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"3553","IL1B"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"8398","PLA2G6"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"2281","FKBP1B"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"9066","SYT7"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"6616","SNAP25"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"1080","CFTR"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"51092","SIDT2"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"26154","ABCA12"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"8864","PER2"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"11069","RAPGEF4"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"4760","NEUROD1"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"2775","GNAO1"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"8938","BAIAP3"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"5106","PCK2"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"3123","HLA-DRB1"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"3745","KCNB1"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"25924","MYRIP"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"222546","RFX6"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"846","CASR"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"2867","FFAR2"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"18","ABAT"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"1946","EFNA5"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"3670","ISL1"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"3569","IL6"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"3170","FOXA2"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"29850","TRPM5"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"131177","FAM3D"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"2641","GCG"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"6833","ABCC8"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"4843","NOS2"
"GO:0050796","regulation of insulin secretion",-1.87539544800204,0.000147893068861532,"114131","UCN3"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"9463","PICK1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"415116","PIM3"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"6717","SRI"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"65985","AACS"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"23236","PLCB1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"8609","KLF7"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"5991","RFX3"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"2850","GPR27"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"23410","SIRT3"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"80024","SLC8B1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"8660","IRS2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"5587","PRKD1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"1908","EDN3"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"9024","BRSK2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"29085","PHPT1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"5071","PRKN"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"1813","DRD2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"6659","SOX4"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"4856","CCN3"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"3553","IL1B"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"8398","PLA2G6"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"2281","FKBP1B"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"9066","SYT7"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"6616","SNAP25"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"139760","GPR119"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"55585","UBE2Q1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"1080","CFTR"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"51092","SIDT2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"26154","ABCA12"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"8864","PER2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"5799","PTPRN2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"84417","ECRG4"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"11069","RAPGEF4"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"4760","NEUROD1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"2775","GNAO1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"8938","BAIAP3"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"5106","PCK2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"3123","HLA-DRB1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"3745","KCNB1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"7849","PAX8"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"25924","MYRIP"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"51083","GAL"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"8091","HMGA2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"222546","RFX6"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"846","CASR"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"389692","MAFA"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"2867","FFAR2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"1363","CPE"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"5798","PTPRN"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"18","ABAT"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"1946","EFNA5"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"3670","ISL1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"358","AQP1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"3569","IL6"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"116","ADCYAP1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"283849","EXOC3L1"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"3170","FOXA2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"29850","TRPM5"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"131177","FAM3D"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"2641","GCG"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"7432","VIP"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"6833","ABCC8"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"5864","RAB3A"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"4843","NOS2"
"GO:0030072","peptide hormone secretion",-1.85839552075314,5.26623797845374e-05,"114131","UCN3"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"9463","PICK1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"415116","PIM3"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"114899","C1QTNF3"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"2587","GALR1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"6717","SRI"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"65985","AACS"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3589","IL11"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"23236","PLCB1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"8609","KLF7"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5991","RFX3"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"2850","GPR27"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"23410","SIRT3"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"80024","SLC8B1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"8660","IRS2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5587","PRKD1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"2697","GJA1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3976","LIF"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"1908","EDN3"
